Date,Julian Date,Time,Station,Depth (m),Calculated Chlorophyll-a (micrograms/L),Oxygen % Saturation,Calculated SPM (mg/L),Extinction Coefficient,Salinity,Temperature (Degrees Celsius),Month,Year
2022-04-11,2022101,8:35,32,7,21.7,93.0,45,3.2,27.87,16.21,4,2022
2022-04-11,2022101,8:35,32,8,21.2,93.0,50,3.2,27.87,16.19,4,2022
2022-04-11,2022101,8:35,32,9,21.2,93.0,58,3.2,27.88,16.16,4,2022
2022-04-11,2022101,8:35,32,10,21.4,93.0,65,3.2,27.89,16.12,4,2022
2022-04-11,2022101,8:28,33,1,25.2,93.0,41,3.2,27.83,16.18,4,2022
2022-04-11,2022101,8:28,33,2,23.1,93.0,40,3.2,27.83,16.19,4,2022
2022-04-11,2022101,8:28,33,3,22.5,92.0,40,3.2,27.84,16.17,4,2022
2022-04-11,2022101,8:28,33,4,22.1,92.0,44,3.2,27.84,16.16,4,2022
2022-04-11,2022101,8:28,33,5,22.5,92.0,47,3.2,27.85,16.08,4,2022
2022-04-11,2022101,8:28,33,6,23.1,92.0,52,3.2,27.86,16.03,4,2022
2022-04-11,2022101,8:28,33,7,22.7,92.0,58,3.2,27.87,15.95,4,2022
2022-04-11,2022101,8:28,33,8,21.9,92.0,65,3.2,27.88,15.88,4,2022
2022-04-11,2022101,8:28,33,9,20.8,92.0,74,3.2,27.89,15.79,4,2022
2022-04-11,2022101,8:28,33,10,20.2,92.0,79,3.2,27.9,15.75,4,2022
2022-04-11,2022101,8:28,33,11,20.4,92.0,79,3.2,27.91,15.66,4,2022
2022-04-11,2022101,8:28,33,12,20.0,92.0,77,3.2,27.92,15.62,4,2022
2022-04-11,2022101,8:28,33,13,19.8,92.0,76,3.2,27.93,15.6,4,2022
2022-04-11,2022101,8:17,34,1,20.3,90.0,37,2.8,27.28,16.18,4,2022
2022-04-11,2022101,8:17,34,2,20.5,89.0,38,2.8,27.41,16.15,4,2022
2022-04-11,2022101,8:17,34,3,21.2,90.0,46,2.8,27.63,15.85,4,2022
2022-04-11,2022101,8:17,34,4,20.2,90.0,68,2.8,27.72,15.53,4,2022
2022-04-11,2022101,8:17,34,5,20.5,90.0,95,2.8,27.77,15.41,4,2022
2022-04-11,2022101,8:17,34,6,21.5,90.0,122,2.8,27.8,15.4,4,2022
2022-04-11,2022101,8:17,34,7,22.7,90.0,151,2.8,27.8,15.42,4,2022
2022-04-11,2022101,8:17,34,8,28.0,90.0,183,2.8,27.8,15.43,4,2022
2022-04-11,2022101,8:06,35,1,24.0,88.0,51,3.9,26.89,16.18,4,2022
2022-04-11,2022101,8:06,35,2,24.0,88.0,61,3.9,27.0,16.29,4,2022
2022-04-11,2022101,8:06,35,3,27.0,88.0,78,3.9,27.18,16.42,4,2022
2022-04-11,2022101,8:06,35,4,28.0,87.0,95,3.9,27.21,16.44,4,2022
2022-04-11,2022101,8:06,35,5,28.2,87.0,124,3.9,27.2,16.43,4,2022
2022-04-11,2022101,8:06,35,6,28.9,88.0,158,3.9,27.24,16.36,4,2022
2022-04-11,2022101,7:57,36,1,18.2,87.0,43,2.8,25.83,16.09,4,2022
2022-04-11,2022101,7:57,36,2,18.1,87.0,44,2.8,26.35,16.09,4,2022
2022-04-11,2022101,7:57,36,3,22.8,87.0,59,2.8,26.72,16.09,4,2022
2022-04-11,2022101,7:57,36,4,23.9,87.0,82,2.8,26.81,16.15,4,2022
2022-04-11,2022101,7:57,36,5,24.2,87.0,105,2.8,26.85,16.17,4,2022
2022-04-11,2022101,7:57,36,6,24.3,87.0,126,2.8,26.88,16.17,4,2022
2022-04-19,2022109,14:19,2,1,10.8,96.0,42,2.8,1.26,16.2,4,2022
2022-04-19,2022109,14:19,2,2,11.0,95.0,47,2.8,1.35,16.02,4,2022
2022-04-19,2022109,14:19,2,3,11.0,95.0,48,2.8,1.38,16.0,4,2022
2022-04-19,2022109,14:19,2,4,10.9,94.0,50,2.8,1.43,16.01,4,2022
2022-04-19,2022109,14:19,2,5,10.6,93.0,51,2.8,1.55,16.08,4,2022
2022-04-19,2022109,14:19,2,6,10.1,92.0,50,2.8,1.68,16.14,4,2022
2022-04-19,2022109,14:19,2,7,9.5,93.0,48,2.8,1.77,16.1,4,2022
2022-04-19,2022109,14:19,2,8,9.4,93.0,48,2.8,1.77,16.1,4,2022
2022-04-19,2022109,14:19,2,9,9.6,93.0,49,2.8,1.8,16.1,4,2022
2022-04-19,2022109,14:19,2,10,9.7,93.0,51,2.8,1.83,16.08,4,2022
2022-04-19,2022109,14:09,3,1,6.2,96.0,44,2.8,1.91,16.04,4,2022
2022-04-19,2022109,14:09,3,2,6.6,95.0,43,2.8,1.91,16.04,4,2022
2022-04-19,2022109,14:09,3,3,6.9,95.0,45,2.8,2.0,15.98,4,2022
2022-04-19,2022109,14:09,3,4,7.0,94.0,60,2.8,2.17,15.87,4,2022
2022-04-19,2022109,14:09,3,5,7.3,94.0,77,2.8,2.25,15.82,4,2022
2022-04-19,2022109,14:09,3,6,7.4,94.0,93,2.8,2.3,15.81,4,2022
2022-04-19,2022109,14:09,3,7,7.3,94.0,105,2.8,2.34,15.81,4,2022
2022-04-19,2022109,14:09,3,8,7.1,94.0,116,2.8,2.44,15.8,4,2022
2022-04-19,2022109,14:09,3,9,7.1,94.0,118,2.8,2.59,15.84,4,2022
2022-04-19,2022109,14:09,3,10,6.8,94.0,108,2.8,2.74,15.86,4,2022
2022-04-19,2022109,14:09,3,11,5.2,94.0,88,2.8,2.88,15.87,4,2022
2022-04-19,2022109,14:09,3,12,5.2,94.0,89,2.8,2.89,15.87,4,2022
2022-04-19,2022109,13:53,4,1,4.9,94.0,83,2.8,3.11,15.71,4,2022
2022-04-19,2022109,13:53,4,2,4.5,94.0,89,2.8,3.12,15.7,4,2022
2022-04-19,2022109,13:53,4,3,4.8,94.0,90,2.8,3.14,15.7,4,2022
2022-04-19,2022109,13:53,4,4,4.7,94.0,92,2.8,3.17,15.69,4,2022
2022-04-19,2022109,13:53,4,5,4.6,94.0,92,2.8,3.17,15.69,4,2022
2022-04-19,2022109,13:53,4,6,4.6,94.0,90,2.8,3.18,15.69,4,2022
2022-04-19,2022109,13:53,4,7,4.6,94.0,87,2.8,3.18,15.69,4,2022
2022-04-19,2022109,13:53,4,8,5.0,94.0,88,2.8,3.18,15.69,4,2022
2022-04-19,2022109,13:53,4,9,4.7,94.0,88,2.8,3.17,15.69,4,2022
2022-04-19,2022109,13:53,4,10,4.5,94.0,87,2.8,3.17,15.69,4,2022
2022-04-19,2022109,13:53,4,11,4.8,94.0,85,2.8,3.18,15.69,4,2022
2022-04-19,2022109,13:53,4,12,4.6,94.0,83,2.8,3.19,15.69,4,2022
2022-04-19,2022109,13:53,4,13,4.5,94.0,81,2.8,3.2,15.69,4,2022
2022-04-19,2022109,13:53,4,14,4.4,94.0,80,2.8,3.25,15.69,4,2022
2022-04-19,2022109,13:53,4,15,4.5,94.0,79,2.8,3.27,15.69,4,2022
2022-04-19,2022109,13:53,4,16,4.5,94.0,81,2.8,3.3,15.69,4,2022
2022-04-19,2022109,13:53,4,17,5.1,94.0,93,2.8,3.31,15.69,4,2022
2022-04-19,2022109,13:39,5,1,1.7,94.0,60,2.8,4.29,15.67,4,2022
2022-04-19,2022109,13:39,5,2,2.1,94.0,70,2.8,4.34,15.66,4,2022
2022-04-19,2022109,13:39,5,3,2.4,94.0,75,2.8,4.34,15.66,4,2022
2022-04-19,2022109,13:39,5,4,2.4,94.0,74,2.8,4.34,15.66,4,2022
2022-04-19,2022109,13:39,5,5,2.3,94.0,73,2.8,4.36,15.66,4,2022
2022-04-19,2022109,13:39,5,6,2.4,94.0,77,2.8,4.36,15.66,4,2022
2022-04-19,2022109,13:39,5,7,2.3,94.0,76,2.8,4.37,15.66,4,2022
2022-04-19,2022109,13:39,5,8,2.4,94.0,84,2.8,4.39,15.66,4,2022
2022-04-19,2022109,13:39,5,9,2.9,94.0,90,2.8,4.4,15.66,4,2022
2022-04-19,2022109,13:39,5,10,3.2,94.0,96,2.8,4.4,15.66,4,2022
2022-04-19,2022109,13:22,6,1,1.8,95.0,47,2.8,6.24,15.86,4,2022
2022-04-19,2022109,13:22,6,2,1.8,95.0,57,2.8,6.27,15.83,4,2022
2022-04-19,2022109,13:22,6,3,1.6,95.0,58,2.8,6.29,15.82,4,2022
2022-04-19,2022109,13:22,6,4,1.9,95.0,60,2.8,6.35,15.8,4,2022
2022-04-19,2022109,13:22,6,5,2.4,95.0,67,2.8,6.43,15.77,4,2022
2022-04-19,2022109,13:22,6,6,2.7,94.0,68,2.8,6.45,15.77,4,2022
2022-04-19,2022109,13:22,6,7,2.7,94.0,69,2.8,6.53,15.75,4,2022
2022-04-19,2022109,13:22,6,8,2.9,94.0,70,2.8,6.62,15.74,4,2022
2022-04-19,2022109,13:22,6,9,2.2,95.0,74,2.8,6.67,15.77,4,2022
2022-04-19,2022109,13:22,6,10,2.1,95.0,89,2.8,6.81,15.78,4,2022
2022-04-19,2022109,13:00,7,1,2.3,94.0,63,2.8,9.62,15.65,4,2022
2022-04-19,2022109,13:00,7,2,2.3,94.0,64,2.8,9.65,15.64,4,2022
2022-04-19,2022109,13:00,7,3,2.5,94.0,68,2.8,9.7,15.62,4,2022
2022-04-19,2022109,13:00,7,4,2.4,94.0,77,2.8,9.75,15.61,4,2022
2022-04-19,2022109,13:00,7,5,2.7,94.0,77,2.8,9.75,15.61,4,2022
2022-04-19,2022109,13:00,7,6,2.6,94.0,78,2.8,9.77,15.6,4,2022
2022-04-19,2022109,13:00,7,7,2.9,94.0,84,2.8,9.82,15.6,4,2022
2022-04-19,2022109,13:00,7,8,3.3,94.0,90,2.8,9.88,15.59,4,2022
2022-04-19,2022109,13:00,7,9,3.4,94.0,90,2.8,9.87,15.6,4,2022
2022-04-19,2022109,13:00,7,10,3.4,94.0,92,2.8,9.94,15.59,4,2022
2022-04-19,2022109,13:00,7,11,3.7,94.0,98,2.8,10.0,15.58,4,2022
2022-04-19,2022109,13:00,7,12,3.9,94.0,99,2.8,10.14,15.57,4,2022
2022-04-19,2022109,13:00,7,13,3.9,94.0,103,2.8,10.24,15.56,4,2022
2022-04-19,2022109,13:00,7,14,4.0,93.0,107,2.8,10.34,15.55,4,2022
2022-04-19,2022109,12:39,8,1,6.6,94.0,119,2.8,10.26,15.63,4,2022
2022-04-19,2022109,12:39,8,2,6.8,94.0,121,2.8,10.65,15.44,4,2022
2022-04-19,2022109,12:39,8,3,6.4,94.0,119,2.8,11.07,15.37,4,2022
2022-04-19,2022109,12:39,8,4,5.5,94.0,124,2.8,11.27,15.42,4,2022
2022-04-19,2022109,12:39,8,5,4.1,94.0,112,2.8,11.42,15.44,4,2022
2022-04-19,2022109,12:39,8,6,3.4,94.0,97,2.8,11.53,15.44,4,2022
2022-04-19,2022109,12:39,8,7,3.0,94.0,90,2.8,11.54,15.44,4,2022
2022-04-19,2022109,12:39,8,8,2.5,94.0,87,2.8,11.54,15.44,4,2022
2022-04-19,2022109,12:39,8,9,2.6,94.0,89,2.8,11.65,15.45,4,2022
2022-04-19,2022109,12:39,8,10,2.6,94.0,94,2.8,11.68,15.45,4,2022
2022-04-19,2022109,12:39,8,11,2.7,94.0,87,2.8,11.75,15.45,4,2022
2022-04-19,2022109,12:39,8,12,2.7,94.0,86,2.8,11.77,15.45,4,2022
2022-04-19,2022109,12:39,8,13,2.8,94.0,86,2.8,11.76,15.45,4,2022
2022-04-19,2022109,12:39,8,14,3.0,94.0,82,2.8,11.88,15.46,4,2022
2022-04-19,2022109,12:39,8,15,2.5,94.0,89,2.8,11.91,15.46,4,2022
2022-04-19,2022109,12:39,8,16,3.0,94.0,92,2.8,11.93,15.46,4,2022
2022-04-19,2022109,12:17,9,1,2.1,94.0,59,4.36,12.55,15.43,4,2022
2022-04-19,2022109,12:17,9,2,2.8,94.0,63,4.36,12.78,15.37,4,2022
2022-04-19,2022109,12:17,9,3,3.4,94.0,75,4.36,12.85,15.36,4,2022
2022-04-19,2022109,12:17,9,4,4.1,94.0,80,4.36,12.98,15.34,4,2022
2022-04-19,2022109,12:17,9,5,3.9,94.0,89,4.36,13.03,15.33,4,2022
2022-04-19,2022109,12:17,9,6,4.9,94.0,92,4.36,13.08,15.33,4,2022
2022-04-19,2022109,12:17,9,7,4.5,94.0,92,4.36,13.06,15.33,4,2022
2022-04-19,2022109,12:17,9,8,4.4,94.0,93,4.36,13.09,15.32,4,2022
2022-04-19,2022109,12:17,9,9,4.3,93.0,94,4.36,13.12,15.32,4,2022
2022-04-19,2022109,12:17,9,10,4.6,93.0,97,4.36,13.18,15.31,4,2022
2022-04-19,2022109,12:17,9,11,4.4,93.0,102,4.36,13.18,15.31,4,2022
2022-04-19,2022109,12:17,9,12,4.7,93.0,102,4.36,13.2,15.31,4,2022
2022-04-19,2022109,12:17,9,13,4.9,93.0,105,4.36,13.21,15.31,4,2022
2022-04-19,2022109,12:17,9,14,5.0,93.0,108,4.36,13.24,15.3,4,2022
2022-04-19,2022109,12:17,9,15,5.6,93.0,109,4.36,13.23,15.3,4,2022
2022-04-19,2022109,12:17,9,16,4.9,94.0,108,4.36,13.22,15.3,4,2022
2022-04-19,2022109,12:17,9,17,5.1,93.0,107,4.36,13.19,15.31,4,2022
2022-04-19,2022109,12:17,9,18,5.2,93.0,106,4.36,13.24,15.3,4,2022
2022-04-19,2022109,12:17,9,19,5.2,93.0,109,4.36,13.24,15.3,4,2022
2022-04-19,2022109,12:17,9,20,4.7,93.0,110,4.36,13.26,15.3,4,2022
2022-04-19,2022109,12:17,9,21,4.6,93.0,110,4.36,13.26,15.3,4,2022
2022-04-19,2022109,12:17,9,22,4.9,93.0,112,4.36,13.28,15.3,4,2022
2022-04-19,2022109,12:17,9,23,4.9,93.0,112,4.36,13.31,15.3,4,2022
2022-04-19,2022109,12:17,9,24,5.0,93.0,110,4.36,13.33,15.3,4,2022
2022-04-19,2022109,12:17,9,25,5.2,93.0,112,4.36,13.36,15.3,4,2022
2022-04-19,2022109,12:17,9,26,5.0,93.0,112,4.36,13.39,15.3,4,2022
2022-04-19,2022109,12:17,9,27,5.2,93.0,121,4.36,13.54,15.29,4,2022
2022-04-19,2022109,12:07,10,1,1.9,93.0,60,4.2,13.79,15.34,4,2022
2022-04-19,2022109,12:07,10,2,1.8,93.0,56,4.2,13.79,15.34,4,2022
2022-04-19,2022109,12:07,10,3,1.7,93.0,61,4.2,13.84,15.3,4,2022
2022-04-19,2022109,12:07,10,4,2.0,93.0,76,4.2,13.89,15.28,4,2022
2022-04-19,2022109,12:07,10,5,2.4,93.0,77,4.2,13.94,15.28,4,2022
2022-04-19,2022109,12:07,10,6,2.8,93.0,80,4.2,14.0,15.28,4,2022
2022-04-19,2022109,12:07,10,7,2.4,93.0,84,4.2,14.08,15.27,4,2022
2022-04-19,2022109,12:07,10,8,2.5,93.0,84,4.2,14.29,15.26,4,2022
2022-04-19,2022109,12:07,10,9,2.4,92.0,84,4.2,14.51,15.25,4,2022
2022-04-19,2022109,12:07,10,10,2.7,92.0,90,4.2,14.78,15.25,4,2022
2022-04-19,2022109,12:07,10,11,2.8,92.0,96,4.2,15.14,15.25,4,2022
2022-04-19,2022109,12:07,10,12,2.9,92.0,103,4.2,15.48,15.24,4,2022
2022-04-19,2022109,12:07,10,13,3.2,92.0,109,4.2,15.76,15.24,4,2022
2022-04-19,2022109,12:07,10,14,3.3,92.0,127,4.2,15.99,15.24,4,2022
2022-04-19,2022109,12:07,10,15,4.0,92.0,132,4.2,16.05,15.24,4,2022
2022-04-19,2022109,12:07,10,16,3.9,92.0,166,4.2,16.2,15.24,4,2022
2022-04-19,2022109,11:48,11,1,0.7,92.0,8,2.86,17.09,15.53,4,2022
2022-04-19,2022109,11:48,11,2,0.7,92.0,9,2.86,17.53,15.3,4,2022
2022-04-19,2022109,11:48,11,3,0.8,92.0,39,2.86,17.71,15.26,4,2022
2022-04-19,2022109,11:48,11,4,0.9,92.0,49,2.86,17.84,15.24,4,2022
2022-04-19,2022109,11:48,11,5,1.0,92.0,65,2.86,17.99,15.23,4,2022
2022-04-19,2022109,11:48,11,6,1.2,92.0,75,2.86,18.08,15.23,4,2022
2022-04-19,2022109,11:48,11,7,1.6,92.0,75,2.86,18.11,15.23,4,2022
2022-04-19,2022109,11:48,11,8,1.9,92.0,73,2.86,18.2,15.22,4,2022
2022-04-19,2022109,11:48,11,9,2.2,92.0,74,2.86,18.26,15.22,4,2022
2022-04-19,2022109,11:48,11,10,2.4,92.0,75,2.86,18.32,15.22,4,2022
2022-04-19,2022109,11:48,11,11,2.4,92.0,72,2.86,18.33,15.22,4,2022
2022-04-19,2022109,11:48,11,12,2.3,92.0,71,2.86,18.39,15.22,4,2022
2022-04-19,2022109,11:48,11,13,1.9,92.0,71,2.86,18.45,15.21,4,2022
2022-04-19,2022109,11:48,11,14,2.0,92.0,71,2.86,18.47,15.21,4,2022
2022-04-19,2022109,11:48,11,15,2.7,92.0,72,2.86,18.52,15.21,4,2022
2022-04-19,2022109,11:48,11,16,2.7,92.0,73,2.86,18.57,15.21,4,2022
2022-04-19,2022109,11:48,11,17,2.1,92.0,75,2.86,18.64,15.21,4,2022
2022-04-19,2022109,11:48,11,18,2.1,92.0,79,2.86,18.81,15.21,4,2022
2022-04-19,2022109,11:48,11,19,2.0,92.0,79,2.86,18.91,15.21,4,2022
2022-04-19,2022109,11:48,11,20,1.7,92.0,81,2.86,19.07,15.21,4,2022
2022-04-19,2022109,11:48,11,21,1.7,92.0,83,2.86,19.19,15.21,4,2022
2022-04-19,2022109,11:34,12,1,0.6,92.0,21,3.61,20.19,15.25,4,2022
2022-04-19,2022109,11:34,12,2,0.6,92.0,32,3.61,20.22,15.22,4,2022
2022-04-19,2022109,11:34,12,3,1.0,92.0,36,3.61,20.24,15.22,4,2022
2022-04-19,2022109,11:34,12,4,1.5,92.0,41,3.61,20.26,15.21,4,2022
2022-04-19,2022109,11:34,12,5,1.9,92.0,46,3.61,20.27,15.21,4,2022
2022-04-19,2022109,11:34,12,6,2.0,92.0,45,3.61,20.28,15.21,4,2022
2022-04-19,2022109,11:34,12,7,2.2,92.0,48,3.61,20.3,15.2,4,2022
2022-04-19,2022109,11:34,12,8,2.5,92.0,51,3.61,20.32,15.2,4,2022
2022-04-19,2022109,11:04,13,1,3.9,92.0,71,5.19,22.31,15.09,4,2022
2022-04-19,2022109,11:04,13,2,4.4,92.0,77,5.19,22.31,15.09,4,2022
2022-04-19,2022109,11:04,13,3,4.7,92.0,78,5.19,22.32,15.08,4,2022
2022-04-19,2022109,11:04,13,4,4.8,92.0,80,5.19,22.32,15.08,4,2022
2022-04-19,2022109,11:04,13,5,4.6,92.0,83,5.19,22.32,15.08,4,2022
2022-04-19,2022109,11:04,13,6,5.0,92.0,80,5.19,22.32,15.08,4,2022
2022-04-19,2022109,11:04,13,7,4.8,92.0,80,5.19,22.33,15.08,4,2022
2022-04-19,2022109,11:04,13,8,4.7,92.0,81,5.19,22.33,15.08,4,2022
2022-04-19,2022109,11:04,13,9,4.7,92.0,84,5.19,22.33,15.08,4,2022
2022-04-19,2022109,10:51,14,1,6.8,92.0,70,3.65,24.14,14.79,4,2022
2022-04-19,2022109,10:51,14,2,6.9,92.0,93,3.65,24.16,14.77,4,2022
2022-04-19,2022109,10:51,14,3,7.3,92.0,106,3.65,24.18,14.76,4,2022
2022-04-19,2022109,10:51,14,4,7.4,92.0,110,3.65,24.21,14.76,4,2022
2022-04-19,2022109,10:51,14,5,7.5,92.0,113,3.65,24.23,14.75,4,2022
2022-04-19,2022109,10:51,14,6,7.6,92.0,116,3.65,24.25,14.74,4,2022
2022-04-19,2022109,10:51,14,7,7.4,92.0,111,3.65,24.27,14.74,4,2022
2022-04-19,2022109,10:51,14,8,7.4,92.0,110,3.65,24.28,14.73,4,2022
2022-04-19,2022109,10:51,14,9,7.5,92.0,104,3.65,24.4,14.7,4,2022
2022-04-19,2022109,10:51,14,10,7.7,92.0,104,3.65,24.48,14.69,4,2022
2022-04-19,2022109,10:51,14,11,8.0,92.0,113,3.65,24.55,14.68,4,2022
2022-04-19,2022109,10:51,14,12,8.5,92.0,130,3.65,24.62,14.66,4,2022
2022-04-19,2022109,10:51,14,13,8.5,92.0,140,3.65,24.66,14.65,4,2022
2022-04-19,2022109,10:51,14,14,8.7,92.0,145,3.65,24.7,14.64,4,2022
2022-04-19,2022109,10:36,15,1,9.1,93.0,32,2.04,23.77,14.89,4,2022
2022-04-19,2022109,10:36,15,2,8.7,93.0,33,2.04,23.9,14.85,4,2022
2022-04-19,2022109,10:36,15,3,9.5,93.0,38,2.04,24.08,14.8,4,2022
2022-04-19,2022109,10:36,15,4,9.7,93.0,48,2.04,24.24,14.76,4,2022
2022-04-19,2022109,10:36,15,5,9.4,93.0,55,2.04,24.52,14.68,4,2022
2022-04-19,2022109,10:36,15,6,8.8,93.0,66,2.04,24.77,14.62,4,2022
2022-04-19,2022109,10:36,15,7,8.8,92.0,92,2.04,24.85,14.6,4,2022
2022-04-19,2022109,10:36,15,8,9.2,92.0,113,2.04,24.9,14.59,4,2022
2022-04-19,2022109,10:36,15,9,9.2,92.0,118,2.04,24.95,14.58,4,2022
2022-04-19,2022109,10:36,15,10,8.8,92.0,118,2.04,25.08,14.56,4,2022
2022-04-19,2022109,10:36,15,11,8.3,92.0,114,2.04,25.56,14.47,4,2022
2022-04-19,2022109,10:36,15,12,7.8,92.0,99,2.04,25.92,14.39,4,2022
2022-04-19,2022109,10:36,15,13,7.4,92.0,84,2.04,25.96,14.38,4,2022
2022-04-19,2022109,10:36,15,14,7.0,92.0,78,2.04,26.09,14.35,4,2022
2022-04-19,2022109,10:36,15,15,6.9,92.0,78,2.04,26.12,14.34,4,2022
2022-04-19,2022109,10:36,15,16,6.9,91.0,77,2.04,26.23,14.32,4,2022
2022-04-19,2022109,10:36,15,17,6.9,91.0,79,2.04,26.25,14.31,4,2022
2022-04-19,2022109,10:36,15,18,7.2,92.0,80,2.04,26.29,14.3,4,2022
2022-04-19,2022109,10:36,15,19,7.1,91.0,83,2.04,26.29,14.3,4,2022
2022-04-19,2022109,10:36,15,20,7.1,91.0,86,2.04,26.43,14.27,4,2022
2022-04-19,2022109,10:36,15,21,7.0,91.0,98,2.04,26.47,14.26,4,2022
2022-04-19,2022109,10:36,15,22,6.8,91.0,102,2.04,26.49,14.26,4,2022
2022-04-19,2022109,10:16,16,1,6.7,92.0,40,2.24,25.95,14.45,4,2022
2022-04-19,2022109,10:16,16,2,6.4,92.0,42,2.24,26.19,14.34,4,2022
2022-04-19,2022109,10:16,16,3,6.2,92.0,51,2.24,26.25,14.31,4,2022
2022-04-19,2022109,10:16,16,4,6.3,92.0,52,2.24,26.32,14.28,4,2022
2022-04-19,2022109,10:16,16,5,6.3,92.0,55,2.24,26.35,14.27,4,2022
2022-04-19,2022109,10:16,16,6,6.2,91.0,60,2.24,26.39,14.26,4,2022
2022-04-19,2022109,10:16,16,7,6.3,92.0,64,2.24,26.44,14.25,4,2022
2022-04-19,2022109,10:16,16,8,6.8,92.0,88,2.24,26.48,14.23,4,2022
2022-04-19,2022109,10:16,16,9,7.3,92.0,96,2.24,26.49,14.23,4,2022
2022-04-19,2022109,10:16,16,10,7.2,92.0,101,2.24,26.5,14.23,4,2022
2022-04-19,2022109,10:16,16,11,7.4,92.0,105,2.24,26.5,14.23,4,2022
2022-04-19,2022109,10:16,16,12,7.4,91.0,107,2.24,26.51,14.22,4,2022
2022-04-19,2022109,10:01,17,1,4.1,91.0,23,1.38,28.6,13.77,4,2022
2022-04-19,2022109,10:01,17,2,5.2,91.0,26,1.38,28.71,13.68,4,2022
2022-04-19,2022109,10:01,17,3,4.9,91.0,29,1.38,28.74,13.66,4,2022
2022-04-19,2022109,10:01,17,4,4.8,91.0,31,1.38,28.76,13.65,4,2022
2022-04-19,2022109,10:01,17,5,4.9,90.0,33,1.38,28.77,13.64,4,2022
2022-04-19,2022109,10:01,17,6,5.2,90.0,36,1.38,28.81,13.62,4,2022
2022-04-19,2022109,10:01,17,7,5.2,90.0,39,1.38,28.9,13.59,4,2022
2022-04-19,2022109,10:01,17,8,5.3,90.0,39,1.38,29.09,13.52,4,2022
2022-04-19,2022109,10:01,17,9,5.3,90.0,40,1.38,29.34,13.44,4,2022
2022-04-19,2022109,10:01,17,10,5.9,90.0,41,1.38,29.5,13.39,4,2022
2022-04-19,2022109,10:01,17,11,6.0,90.0,46,1.38,29.61,13.35,4,2022
2022-04-19,2022109,9:43,18,1,6.2,90.0,22,1.22,31.27,12.58,4,2022
2022-04-19,2022109,9:43,18,2,6.7,90.0,22,1.22,31.27,12.58,4,2022
2022-04-19,2022109,9:43,18,3,6.8,90.0,22,1.22,31.26,12.58,4,2022
2022-04-19,2022109,9:43,18,4,7.0,90.0,22,1.22,31.27,12.58,4,2022
2022-04-19,2022109,9:43,18,5,6.7,90.0,22,1.22,31.27,12.58,4,2022
2022-04-19,2022109,9:43,18,6,6.6,90.0,22,1.22,31.27,12.57,4,2022
2022-04-19,2022109,9:43,18,7,6.4,90.0,26,1.22,31.27,12.57,4,2022
2022-04-19,2022109,9:43,18,8,6.1,90.0,27,1.22,31.28,12.57,4,2022
2022-04-19,2022109,9:43,18,9,6.5,90.0,26,1.22,31.28,12.57,4,2022
2022-04-19,2022109,9:43,18,10,6.7,90.0,26,1.22,31.28,12.56,4,2022
2022-04-19,2022109,9:43,18,11,6.8,90.0,26,1.22,31.28,12.57,4,2022
2022-04-19,2022109,9:43,18,12,7.1,90.0,26,1.22,31.28,12.57,4,2022
2022-04-19,2022109,9:43,18,13,6.6,90.0,25,1.22,31.29,12.56,4,2022
2022-04-19,2022109,9:43,18,14,7.1,90.0,25,1.22,31.3,12.55,4,2022
2022-04-19,2022109,9:43,18,15,7.0,90.0,25,1.22,31.3,12.55,4,2022
2022-04-19,2022109,9:43,18,16,6.9,90.0,25,1.22,31.3,12.55,4,2022
2022-04-19,2022109,9:43,18,17,7.2,90.0,26,1.22,31.3,12.55,4,2022
2022-04-19,2022109,9:43,18,18,7.1,90.0,25,1.22,31.29,12.56,4,2022
2022-04-19,2022109,9:43,18,19,6.9,90.0,25,1.22,31.3,12.55,4,2022
2022-04-19,2022109,9:43,18,20,7.2,90.0,26,1.22,31.31,12.55,4,2022
2022-04-19,2022109,9:43,18,21,7.7,90.0,29,1.22,31.31,12.55,4,2022
2022-04-19,2022109,9:43,18,22,7.7,90.0,29,1.22,31.31,12.55,4,2022
2022-04-19,2022109,9:43,18,23,7.9,90.0,29,1.22,31.31,12.55,4,2022
2022-04-19,2022109,9:43,18,24,7.8,90.0,29,1.22,31.31,12.55,4,2022
2022-04-19,2022109,9:43,18,25,8.1,90.0,29,1.22,31.32,12.54,4,2022
2022-04-19,2022109,9:43,18,26,8.0,90.0,28,1.22,31.32,12.54,4,2022
2022-04-19,2022109,9:43,18,27,7.9,90.0,30,1.22,31.34,12.53,4,2022
2022-04-19,2022109,9:43,18,28,7.9,90.0,33,1.22,31.34,12.53,4,2022
2022-04-19,2022109,9:43,18,29,8.2,90.0,34,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,30,8.1,90.0,31,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,31,7.7,90.0,30,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,32,8.3,90.0,31,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,33,8.4,90.0,30,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,34,7.7,90.0,30,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,35,8.1,90.0,31,1.22,31.33,12.53,4,2022
2022-04-19,2022109,9:43,18,36,7.5,90.0,30,1.22,31.33,12.53,4,2022
